연도,노선코드,노선명,본부코드,본부명,고발유형_1_과적,고발유형_2_적재불량,고발유형_3_제원초과,고발유형_4_기타
2015,0102,남해선(순천부산),710350,진례영업소,103,323,9,0
2015,0102,남해선(순천부산),710380,북창원영업소,52,237,7,0
2015,0102,남해선(순천부산),710400,진주지사,0,1075,1,1
2015,0102,남해선(순천부산),710410,곤양영업소,17,66,5,0
2015,0102,남해선(순천부산),710420,지수영업소,13,87,0,0
2015,0102,남해선(순천부산),710440,하동영업소,178,355,2,0
2015,0102,남해선(순천부산),710450,진교영업소,39,10,2,0
2015,0102,남해선(순천부산),710460,축동영업소,10,31,6,0
2015,0102,남해선(순천부산),710470,사천영업소,89,506,5,0
2015,0102,남해선(순천부산),710480,진주영업소,62,625,1,0
2015,0102,남해선(순천부산),710490,문산영업소,20,212,2,0
2015,0102,남해선(순천부산),7104A0,진성영업소,61,121,4,0
2015,0102,남해선(순천부산),7104B0,군북영업소,30,62,7,0
2015,0102,남해선(순천부산),7104C0,장지영업소,39,60,4,0
2015,0102,남해선(순천부산),7104D0,함안영업소,45,47,6,0
2015,0102,남해선(순천부산),710500,양산지사,0,63,0,0
2015,0102,남해선(순천부산),710530,북부산영업소,205,661,3,0
2015,0102,남해선(순천부산),710570,동김해영업소,68,241,9,0
2015,0102,남해선(순천부산),710580,서김해영업소,100,231,2,0
2015,0102,남해선(순천부산),A10600,상주지사,1,0,0,0
2015,0121,무안광주선,500270,광주전남본부 교통팀,1,1,0,0
2015,0121,무안광주선,510500,함평지사,0,7,0,0
2015,0121,무안광주선,510550,무안영업소,3,0,0,0
2015,0121,무안광주선,510560,무안공항영업소,41,10,1,0
2015,0121,무안광주선,510570,동함평영업소,40,31,0,0
2015,0121,무안광주선,510580,문평영업소,0,7,0,0
2015,0121,무안광주선,510590,나주영업소,16,0,0,0
2015,0121,무안광주선,5105A0,서광산영업소,31,102,3,0
2015,0121,무안광주선,5105B0,동광산영업소,66,25,1,0
2015,0122,광주대구선,500270,광주전남본부 교통팀,8,1,0,0
2015,0122,광주대구선,510200,광주지사,0,13,0,0
2015,0122,광주대구선,510280,담양영업소,74,4,2,0
2015,0122,광주대구선,510400,남원지사,2,112,0,3
2015,0122,광주대구선,510410,남원영업소,79,94,0,0
2015,0122,광주대구선,510420,순창영업소,44,291,0,0
2015,0122,광주대구선,510430,지리산영업소,5,10,0,0
2015,0122,광주대구선,510440,동남원영업소,18,25,5,0
2015,0122,광주대구선,610100,구미지사,1,0,0,0
2015,0122,광주대구선,610300,고령지사,0,86,0,7
2015,0122,광주대구선,610310,해인사영업소,5,45,0,0
2015,0122,광주대구선,610320,함양영업소,13,30,6,0
2015,0122,광주대구선,610340,고령영업소,32,136,2,0
2015,0122,광주대구선,610350,가조영업소,11,65,0,0
2015,0122,광주대구선,610360,거창영업소,14,48,7,0
2015,0122,광주대구선,610370,동고령영업소,77,119,8,0
2015,0122,광주대구선,610800,성주지사,0,23,0,0
2015,0150,서해안선,210100,인천지사,0,1,0,0
2015,0150,서해안선,210200,군포지사,1,0,0,0
2015,0150,서해안선,210700,화성지사,0,172,0,0
2015,0150,서해안선,210710,매송영업소,82,246,6,0
2015,0150,서해안선,210720,비봉영업소,79,184,12,0
2015,0150,서해안선,210730,발안영업소,100,306,1,0
2015,0150,서해안선,210740,서평택영업소,144,310,0,0
2015,0150,서해안선,210800,시흥지사,0,94,0,17
2015,0150,서해안선,210830,서서울영업소,770,5623,9,1
2015,0150,서해안선,400270,대전충남본부 교통팀,25,3,0,0
2015,0150,서해안선,410700,당진지사,0,191,0,99
2015,0150,서해안선,410710,송악영업소,563,428,5,0
2015,0150,서해안선,410720,당진영업소,263,394,2,0
2015,0150,서해안선,410740,서산영업소,137,158,5,0
2015,0150,서해안선,410750,해미영업소,84,255,6,0
2015,0150,서해안선,410760,홍성영업소,44,281,3,0
2015,0150,서해안선,411300,부여지사,0,23,0,2
2015,0150,서해안선,500270,광주전남본부 교통팀,5,14,0,0
2015,0150,서해안선,510500,함평지사,0,3,0,0
2015,0150,서해안선,510510,목포영업소,297,956,0,0
2015,0150,서해안선,510530,영광영업소,49,42,3,0
2015,0150,서해안선,510540,함평영업소,25,7,3,0
2015,0150,서해안선,510550,무안영업소,60,21,5,0
2015,0150,서해안선,800270,전북본부 교통팀,2,1,0,0
2015,0150,서해안선,810200,부안지사,0,296,0,0
2015,0150,서해안선,810210,동군산영업소,39,378,0,0
2015,0150,서해안선,810220,서김제영업소,33,72,1,0
2015,0150,서해안선,810230,부안영업소,22,8,3,0
2015,0150,서해안선,810240,줄포영업소,7,47,0,0
2015,0150,서해안선,810250,선운산영업소,38,43,2,0
2015,0150,서해안선,810260,고창영업소,17,53,0,3
2015,0150,서해안선,810500,보령지사,0,32,0,1
2015,0150,서해안선,810510,대천영업소,40,207,4,0
2015,0150,서해안선,810520,춘장대영업소,6,2,0,0
2015,0150,서해안선,810530,서천영업소,39,11,0,0
2015,0150,서해안선,810540,무창포영업소,7,65,0,0
2015,0150,서해안선,810550,광천영업소,28,262,7,0
2015,0150,서해안선,810560,군산영업소,55,104,1,0
2015,0160,울산선,700270,부산경남본부 교통팀,3,0,0,0
2015,0160,울산선,710100,울산지사,0,11,0,0
2015,0160,울산선,710150,울산영업소,1,0,0,0
2015,0171,평택화성선,210200,군포지사,1,0,0,0
2015,0171,평택화성선,210700,화성지사,0,1,0,0
2015,0200,새만금포항선,610100,구미지사,0,1,0,0
2015,0200,새만금포항선,610700,영천지사,0,4,0,0
2015,0200,새만금포항선,610710,청통와촌영업소,32,269,11,0
2015,0200,새만금포항선,610720,북영천영업소,53,190,1,0
2015,0200,새만금포항선,610730,서포항영업소,39,177,1,0
2015,0200,새만금포항선,610740,포항영업소,159,447,15,0
2015,0200,새만금포항선,610750,팔공산영업소,40,437,1,0
2015,0200,새만금포항선,810710,소양영업소,20,18,1,0
2015,0200,새만금포항선,810720,진안영업소,13,17,0,0
2015,0200,새만금포항선,810730,장수영업소,24,10,1,0
2015,0205,완주장수선,800270,전북본부 교통팀,0,2,0,0
2015,0205,완주장수선,810440,완주영업소,69,241,3,0
2015,0207,대구포항선,610700,영천지사,0,44,0,0
2015,0250,논산천안선/호남선,400270,대전충남본부 교통팀,1,0,0,0
2015,0250,논산천안선/호남선,500270,광주전남본부 교통팀,15,4,0,0
2015,0250,논산천안선/호남선,510200,광주지사,0,87,0,0
2015,0250,논산천안선/호남선,510210,백양사영업소,14,0,0,1
2015,0250,논산천안선/호남선,510220,장성영업소,198,285,14,1
2015,0250,논산천안선/호남선,510230,광주영업소,183,86,4,0
2015,0250,논산천안선/호남선,510240,동광주영업소,50,163,4,0
2015,0250,논산천안선/호남선,510250,창평영업소,35,18,9,0
2015,0250,논산천안선/호남선,510300,순천지사,0,75,0,0
2015,0250,논산천안선/호남선,510320,승주영업소,21,20,2,0
2015,0250,논산천안선/호남선,510330,석곡영업소,20,4,1,0
2015,0250,논산천안선/호남선,510340,송광사영업소,13,31,0,0
2015,0250,논산천안선/호남선,510350,서순천영업소,53,44,0,0
2015,0250,논산천안선/호남선,510700,담양지사,1,27,0,1
2015,0250,논산천안선/호남선,510730,옥과영업소,16,239,1,0
2015,0250,논산천안선/호남선,510740,곡성영업소,56,209,3,1
2015,0250,논산천안선/호남선,5107Q0,담양지사 도로안전팀,0,5,0,0
2015,0250,논산천안선/호남선,800270,전북본부 교통팀,1,3,0,0
2015,0250,논산천안선/호남선,810100,전주지사,1,136,0,0
2015,0250,논산천안선/호남선,810110,내장산영업소,8,2,0,0
2015,0250,논산천안선/호남선,810120,정읍영업소,17,309,7,0
2015,0250,논산천안선/호남선,810130,태인영업소,42,4,2,0
2015,0250,논산천안선/호남선,810140,금산사영업소,8,32,1,0
2015,0250,논산천안선/호남선,810150,김제영업소,34,1,0,0
2015,0250,논산천안선/호남선,810160,서전주영업소,73,72,0,0
2015,0250,논산천안선/호남선,810170,전주영업소,62,283,8,0
2015,0250,논산천안선/호남선,810180,삼례영업소,57,33,0,0
2015,0250,논산천안선/호남선,810400,논산지사,0,2,0,0
2015,0250,논산천안선/호남선,810410,익산영업소,151,277,6,0
2015,0270,순천완주선,500270,광주전남본부 교통팀,4,3,0,0
2015,0270,순천완주선,510900,구례지사,0,196,0,0
2015,0270,순천완주선,510910,임실영업소,9,70,0,0
2015,0270,순천완주선,510920,오수영업소,35,95,4,0
2015,0270,순천완주선,510930,서남원영업소,41,43,2,0
2015,0270,순천완주선,510940,구례화엄사영업소,32,66,0,0
2015,0270,순천완주선,510950,황전영업소,31,82,2,0
2015,0270,순천완주선,510960,동순천영업소,121,240,2,0
2015,0270,순천완주선,510970,북남원영업소,28,53,0,0
2015,0270,순천완주선,810740,동전주영업소,7,7,0,0
2015,0270,순천완주선,810750,상관영업소,35,13,3,0
2015,0303,청주상주선,400270,대전충남본부 교통팀,0,1,0,0
2015,0303,청주상주선,410780,면천영업소,56,197,1,0
2015,0303,청주상주선,410790,고덕영업소,35,111,2,0
2015,0303,청주상주선,411110,예산영업소,67,207,5,0
2015,0303,청주상주선,411120,신양영업소,30,76,1,1
2015,0303,청주상주선,411130,유구영업소,18,176,1,0
2015,0303,청주상주선,411160,서세종영업소,28,254,1,0
2015,0303,청주상주선,A10400,보은지사,0,30,0,8
2015,0303,청주상주선,A10410,보은지사 문의청남대영업소,47,118,7,0
2015,0303,청주상주선,A10420,회인영업소,6,85,0,0
2015,0303,청주상주선,A10430,보은영업소,29,36,2,0
2015,0303,청주상주선,A10440,속리산영업소,15,91,4,0
2015,0303,청주상주선,A10450,화서영업소,21,42,2,0
2015,0303,청주상주선,A10460,남상주영업소,59,70,3,0
2015,0303,청주상주선,A10600,상주지사,6,5,0,0
2015,0305,당진대전선,400270,대전충남본부 교통팀,8,6,0,0
2015,0305,당진대전선,410200,대전지사,1,0,0,0
2015,0305,당진대전선,410700,당진지사,0,9,0,3
2015,0305,당진대전선,411100,공주지사,0,18,0,0
2015,0305,당진대전선,411110,예산영업소,1,1,0,1
2015,0305,당진대전선,411130,유구영업소,5,2,0,0
2015,0305,당진대전선,411140,마곡사영업소,3,46,2,0
2015,0305,당진대전선,411150,공주영업소,18,166,0,2
2015,0305,당진대전선,411170,남세종영업소,1,91,0,0
2015,0305,당진대전선,411300,부여지사,0,2,0,0
2015,0305,당진대전선,800270,전북본부 교통팀,2,0,0,0
2015,0305,당진대전선,A10100,진천지사,2,0,0,0
2015,0305,당진대전선,A10400,보은지사,1,0,0,0
2015,0350,통영대전선/중부선,210200,군포지사,4,0,0,0
2015,0350,통영대전선/중부선,210400,경기광주지사,1,253,0,0
2015,0350,통영대전선/중부선,210410,동서울영업소,484,2109,0,0
2015,0350,통영대전선/중부선,210420,경기광주영업소,107,305,2,0
2015,0350,통영대전선/중부선,210430,곤지암영업소,211,438,2,0
2015,0350,통영대전선/중부선,210450,서이천영업소,89,376,0,0
2015,0350,통영대전선/중부선,210460,하남영업소,74,304,1,0
2015,0350,통영대전선/중부선,410200,대전지사,0,1,0,0
2015,0350,통영대전선/중부선,410500,영동지사,0,1,0,0
2015,0350,통영대전선/중부선,410550,판암영업소,9,78,2,0
2015,0350,통영대전선/중부선,700270,부산경남본부 교통팀,1,0,0,0
2015,0350,통영대전선/중부선,710600,산청지사,0,420,0,1
2015,0350,통영대전선/중부선,710620,생초영업소,40,293,3,0
2015,0350,통영대전선/중부선,710630,산청영업소,11,387,3,0
2015,0350,통영대전선/중부선,710640,단성영업소,54,158,0,0
2015,0350,통영대전선/중부선,710650,서진주영업소,27,232,3,0
2015,0350,통영대전선/중부선,710660,지곡영업소,16,237,1,1
2015,0350,통영대전선/중부선,710670,서상영업소,47,352,4,0
2015,0350,통영대전선/중부선,710700,고성지사,0,132,0,0
2015,0350,통영대전선/중부선,710710,연화산영업소,13,3,0,0
2015,0350,통영대전선/중부선,710720,고성영업소,47,165,7,0
2015,0350,통영대전선/중부선,710730,동고성영업소,25,79,3,0
2015,0350,통영대전선/중부선,710740,북통영영업소,40,131,7,0
2015,0350,통영대전선/중부선,710750,통영영업소,74,206,8,0
2015,0350,통영대전선/중부선,810300,무주지사,0,39,0,1
2015,0350,통영대전선/중부선,810310,남대전영업소,72,246,7,0
2015,0350,통영대전선/중부선,810320,추부영업소,21,60,8,0
2015,0350,통영대전선/중부선,810330,금산영업소,22,92,1,0
2015,0350,통영대전선/중부선,810350,덕유산영업소,17,0,0,0
2015,0350,통영대전선/중부선,A10100,진천지사,0,3,0,0
2015,0350,통영대전선/중부선,A10110,대소영업소,15,145,0,0
2015,0350,통영대전선/중부선,A10130,증평영업소,164,73,9,0
2015,0350,통영대전선/중부선,A10140,서청주영업소,178,180,4,0
2015,0350,통영대전선/중부선,A10150,오창영업소,110,139,3,0
2015,0350,통영대전선/중부선,A10170,일죽영업소,201,1499,6,0
2015,0351,통영대전선,400270,대전충남본부 교통팀,1,0,0,0
2015,0351,통영대전선,410500,영동지사,0,2,0,0
2015,0351,통영대전선,610100,구미지사,1,0,0,0
2015,0351,통영대전선,800270,전북본부 교통팀,0,0,0,1
2015,0351,통영대전선,810340,무주영업소,37,6,1,0
2015,0352,중부선,210200,군포지사,5,0,0,0
2015,0352,중부선,210400,경기광주지사,0,4,0,0
2015,0352,중부선,400270,대전충남본부 교통팀,3,0,0,0
2015,0352,중부선,410500,영동지사,0,2,0,0
2015,0352,중부선,A10100,진천지사,0,45,0,0
2015,0352,중부선,A10600,상주지사,3,0,0,0
2015,0370,제2중부선,210400,경기광주지사,0,46,0,0
2015,0400,평택제천선,210700,화성지사,0,154,0,0
2015,0400,평택제천선,210770,청북영업소,181,392,22,0
2015,0400,평택제천선,210780,송탄영업소,69,248,12,0
2015,0400,평택제천선,210790,서안성영업소,119,195,10,0
2015,0400,평택제천선,2107A0,남안성영업소,122,312,11,0
2015,0400,평택제천선,2107B0,평택영업소,79,829,10,0
2015,0400,평택제천선,2107S0,화성지사 교통안전팀,0,1,0,0
2015,0400,평택제천선,300270,강원본부 교통팀,0,10,0,0
2015,0400,평택제천선,310200,대관령지사,1,0,0,0
2015,0400,평택제천선,400270,대전충남본부 교통팀,7,0,0,0
2015,0400,평택제천선,410200,대전지사,1,0,0,0
2015,0400,평택제천선,A10500,엄정지사,1,134,0,0
2015,0400,평택제천선,A10510,북진천영업소,111,10,7,0
2015,0400,평택제천선,A10520,금왕꽃동네영업소,63,79,3,0
2015,0400,평택제천선,A10530,음성영업소,39,7,5,0
2015,0400,평택제천선,A10540,서충주영업소,28,7,0,0
2015,0400,평택제천선,A10550,동충주영업소,63,8,10,0
2015,0400,평택제천선,A10600,상주지사,3,0,0,0
2015,0450,중부내륙선,300270,강원본부 교통팀,1,0,0,0
2015,0450,중부내륙선,311100,이천지사,0,49,0,0
2015,0450,중부내륙선,311180,남여주영업소,38,3,1,0
2015,0450,중부내륙선,311190,서여주영업소,35,40,0,0
2015,0450,중부내륙선,3111A0,북여주영업소,28,8,0,0
2015,0450,중부내륙선,3111B0,양평영업소,32,7,4,1
2015,0450,중부내륙선,610100,구미지사,6,0,0,0
2015,0450,중부내륙선,610620,선산영업소,24,35,0,0
2015,0450,중부내륙선,610800,성주지사,3,114,0,18
2015,0450,중부내륙선,610810,남성주영업소,40,110,4,0
2015,0450,중부내륙선,610820,성주영업소,52,75,6,0
2015,0450,중부내륙선,610830,남김천영업소,41,125,1,0
2015,0450,중부내륙선,700270,부산경남본부 교통팀,1,1,0,0
2015,0450,중부내륙선,710200,창녕지사,0,112,0,0
2015,0450,중부내륙선,710220,칠서영업소,120,536,3,0
2015,0450,중부내륙선,710230,영산영업소,57,212,10,0
2015,0450,중부내륙선,710240,남지영업소,71,153,3,0
2015,0450,중부내륙선,710250,칠원영업소,216,209,11,0
2015,0450,중부내륙선,710270,창녕영업소,43,107,4,0
2015,0450,중부내륙선,710290,내서영업소,0,94,0,0
2015,0450,중부내륙선,710300,창원지사,0,4,0,0
2015,0450,중부내륙선,A10300,충주지사,0,234,0,0
2015,0450,중부내륙선,A10310,감곡영업소,64,33,9,0
2015,0450,중부내륙선,A10320,북충주영업소,15,90,0,0
2015,0450,중부내륙선,A10330,충주영업소,18,22,5,0
2015,0450,중부내륙선,A10340,괴산영업소,13,15,3,0
2015,0450,중부내륙선,A10350,연풍영업소,49,84,2,0
2015,0450,중부내륙선,A10600,상주지사,10,53,1,0
2015,0450,중부내륙선,A10610,상주영업소,37,107,7,0
2015,0450,중부내륙선,A10630,북상주영업소,31,96,8,0
2015,0450,중부내륙선,A10640,점촌함창영업소,33,57,5,0
2015,0450,중부내륙선,A10650,문경새재영업소,23,83,1,0
2015,0500,영동선,210100,인천지사,2,2,0,0
2015,0500,영동선,210200,군포지사,9,1057,0,0
2015,0500,영동선,210210,군자영업소,491,895,1,0
2015,0500,영동선,210220,서안산영업소,202,722,5,0
2015,0500,영동선,210230,안산영업소,57,978,5,0
2015,0500,영동선,210240,동수원영업소,186,435,1,0
2015,0500,영동선,210250,북수원영업소,57,1190,2,0
2015,0500,영동선,210260,부곡영업소,88,530,2,0
2015,0500,영동선,210270,동군포영업소,109,174,0,0
